book_fy,section,fund,dept_code,object_code,account,name,fiscal_year,measure,amount
2026,expenditure,municipal,1580,52024,1580-52024,Dues/Memberships,2024,budget,19010.0
2026,expenditure,municipal,1580,52024,1580-52024,Dues/Memberships,2024,actual,16851.0
2026,expenditure,municipal,1580,52024,1580-52024,Dues/Memberships,2025,budget,19610.0
2026,expenditure,municipal,1580,52024,1580-52024,Dues/Memberships,2026,budget,22710.0
2026,expenditure,municipal,1580,52026,1580-52026,Professional Development,2024,budget,7150.0
2026,expenditure,municipal,1580,52026,1580-52026,Professional Development,2024,actual,2101.0
2026,expenditure,municipal,1580,52026,1580-52026,Professional Development,2025,budget,7650.0
2026,expenditure,municipal,1580,52026,1580-52026,Professional Development,2026,budget,7650.0
2026,expenditure,municipal,1580,52027,1580-52027,Supplies,2024,budget,4750.0
2026,expenditure,municipal,1580,52027,1580-52027,Supplies,2024,actual,1831.0
2026,expenditure,municipal,1580,52027,1580-52027,Supplies,2025,budget,5250.0
2026,expenditure,municipal,1580,52027,1580-52027,Supplies,2026,budget,5250.0
2026,expenditure,municipal,1580,52032,1580-52032,Telephone,2024,budget,1800.0
2026,expenditure,municipal,1580,52032,1580-52032,Telephone,2024,actual,907.0
2026,expenditure,municipal,1580,52032,1580-52032,Telephone,2025,budget,1800.0
2026,expenditure,municipal,1580,52032,1580-52032,Telephone,2026,budget,1800.0
2026,expenditure,municipal,1580,52037,1580-52037,Auto Allowances/Mileage,2024,budget,8500.0
2026,expenditure,municipal,1580,52037,1580-52037,Auto Allowances/Mileage,2024,actual,8154.0
2026,expenditure,municipal,1580,52037,1580-52037,Auto Allowances/Mileage,2025,budget,10500.0
2026,expenditure,municipal,1580,52037,1580-52037,Auto Allowances/Mileage,2026,budget,10500.0
2026,expenditure,municipal,1580,52075,1580-52075,Technology/Software,2024,budget,3000.0
2026,expenditure,municipal,1580,52075,1580-52075,Technology/Software,2024,actual,5269.0
2026,expenditure,municipal,1580,52075,1580-52075,Technology/Software,2025,budget,0.0
2026,expenditure,municipal,1580,52075,1580-52075,Technology/Software,2026,budget,0.0
2026,expenditure,municipal,1580,52075,1580-52075,Transfer to Technology Reserve,2024,budget,2500.0
2026,expenditure,municipal,1580,52075,1580-52075,Transfer to Technology Reserve,2024,actual,0.0
2026,expenditure,municipal,1580,52075,1580-52075,Transfer to Technology Reserve,2025,budget,2500.0
2026,expenditure,municipal,1580,52075,1580-52075,Transfer to Technology Reserve,2026,budget,2500.0
2026,expenditure,municipal,1580,52253,1580-52253,Zoning Board,2024,budget,450.0
2026,expenditure,municipal,1580,52253,1580-52253,Zoning Board,2024,actual,368.0
2026,expenditure,municipal,1580,52253,1580-52253,Zoning Board,2025,budget,450.0
2026,expenditure,municipal,1580,52253,1580-52253,Zoning Board,2026,budget,450.0
2026,expenditure,municipal,1580,52257,1580-52257,Special Projects (includes council directed projects),2024,budget,33200.0
2026,expenditure,municipal,1580,52257,1580-52257,Special Projects (includes council directed projects),2024,actual,30721.0
2026,expenditure,municipal,1580,52257,1580-52257,Special Projects (includes council directed projects),2025,budget,33200.0
2026,expenditure,municipal,1580,52257,1580-52257,Special Projects (includes council directed projects),2026,budget,33200.0
2026,expenditure,municipal,1580,52259,1580-52259,Planning Board,2024,budget,450.0
2026,expenditure,municipal,1580,52259,1580-52259,Planning Board,2024,actual,84.0
2026,expenditure,municipal,1580,52259,1580-52259,Planning Board,2025,budget,450.0
2026,expenditure,municipal,1580,52259,1580-52259,Planning Board,2026,budget,450.0
2026,expenditure,municipal,1580,52261,1580-52261,Publications/Codes,2024,budget,750.0
2026,expenditure,municipal,1580,52261,1580-52261,Publications/Codes,2024,actual,301.0
2026,expenditure,municipal,1580,52261,1580-52261,Publications/Codes,2025,budget,750.0
2026,expenditure,municipal,1580,52261,1580-52261,Publications/Codes,2026,budget,750.0
2026,expenditure,municipal,1580,52265,1580-52265,GIS,2024,budget,3000.0
2026,expenditure,municipal,1580,52265,1580-52265,GIS,2024,actual,1620.0
2026,expenditure,municipal,1580,52265,1580-52265,GIS,2025,budget,4000.0
2026,expenditure,municipal,1580,52265,1580-52265,GIS,2026,budget,4000.0
2026,expenditure,municipal,1580,52266,1580-52266,Stormwater Compliance,2024,budget,19077.0
2026,expenditure,municipal,1580,52266,1580-52266,Stormwater Compliance,2024,actual,14974.0
2026,expenditure,municipal,1580,52266,1580-52266,Stormwater Compliance,2025,budget,19077.0
2026,expenditure,municipal,1580,52266,1580-52266,Stormwater Compliance,2026,budget,20076.0
2026,expenditure,municipal,1600,52267,1600-52267,Bond and Lease Principal Payments,2024,budget,866767.0
2026,expenditure,municipal,1600,52267,1600-52267,Bond and Lease Principal Payments,2024,actual,866767.0
2026,expenditure,municipal,1600,52267,1600-52267,Bond and Lease Principal Payments,2025,budget,960498.0
2026,expenditure,municipal,1600,52267,1600-52267,Bond and Lease Principal Payments,2026,budget,942193.0
2026,expenditure,municipal,1600,52269,1600-52269,Bond and Lease Interest,2024,budget,517308.0
2026,expenditure,municipal,1600,52269,1600-52269,Bond and Lease Interest,2024,actual,516360.0
2026,expenditure,municipal,1600,52269,1600-52269,Bond and Lease Interest,2025,budget,483971.0
2026,expenditure,municipal,1600,52269,1600-52269,Bond and Lease Interest,2026,budget,610651.0
2026,expenditure,municipal,1600,52271,1600-52271,TAN Interest,2024,budget,13000.0
2026,expenditure,municipal,1600,52271,1600-52271,TAN Interest,2024,actual,0.0
2026,expenditure,municipal,1600,52271,1600-52271,TAN Interest,2025,budget,13000.0
2026,expenditure,municipal,1600,52271,1600-52271,TAN Interest,2026,budget,13000.0
2026,expenditure,municipal,1600,52273,1600-52273,Fees,2024,budget,5500.0
2026,expenditure,municipal,1600,52273,1600-52273,Fees,2024,actual,2330.0
2026,expenditure,municipal,1600,52273,1600-52273,Fees,2025,budget,5500.0
2026,expenditure,municipal,1600,52273,1600-52273,Fees,2026,budget,5500.0
2026,expenditure,municipal,1800,53101,1800-53101,Fire-Rescue Equipment Fees Fees Fees Fees,2026,budget,
2026,expenditure,municipal,1800,53102,1800-53102,Public Works Equipment,2024,budget,210000.0
2026,expenditure,municipal,1800,53102,1800-53102,Public Works Equipment,2024,actual,210000.0
2026,expenditure,municipal,1800,53102,1800-53102,Public Works Equipment,2025,budget,280000.0
2026,expenditure,municipal,1800,53102,1800-53102,Public Works Equipment,2026,budget,290000.0
2026,expenditure,municipal,1800,53103,1800-53103,Road Improvements,2024,budget,725000.0
2026,expenditure,municipal,1800,53103,1800-53103,Road Improvements,2024,actual,725000.0
2026,expenditure,municipal,1800,53103,1800-53103,Road Improvements,2025,budget,730000.0
2026,expenditure,municipal,1800,53103,1800-53103,Road Improvements,2026,budget,560000.0
2026,expenditure,municipal,1800,53104,1800-53104,Municipal Buildings,2024,budget,40000.0
2026,expenditure,municipal,1800,53104,1800-53104,Municipal Buildings,2024,actual,40000.0
2026,expenditure,municipal,1800,53104,1800-53104,Municipal Buildings,2025,budget,35000.0
2026,expenditure,municipal,1800,53104,1800-53104,Municipal Buildings,2026,budget,60000.0
2026,expenditure,municipal,1800,53105,1800-53105,Unemployment,2024,budget,6000.0
2026,expenditure,municipal,1800,53105,1800-53105,Unemployment,2024,actual,6000.0
2026,expenditure,municipal,1800,53105,1800-53105,Unemployment,2025,budget,3000.0
2026,expenditure,municipal,1800,53105,1800-53105,Unemployment,2026,budget,3000.0
2026,expenditure,municipal,1800,53106,1800-53106,Parks and Playgrounds,2024,budget,205000.0
2026,expenditure,municipal,1800,53106,1800-53106,Parks and Playgrounds,2024,actual,205000.0
2026,expenditure,municipal,1800,53106,1800-53106,Parks and Playgrounds,2025,budget,205000.0
2026,expenditure,municipal,1800,53106,1800-53106,Parks and Playgrounds,2026,budget,215000.0
2026,expenditure,municipal,1800,53108,1800-53108,Tax Revaluation,2024,budget,26000.0
2026,expenditure,municipal,1800,53108,1800-53108,Tax Revaluation,2024,actual,26000.0
2026,expenditure,municipal,1800,53108,1800-53108,Tax Revaluation,2025,budget,30000.0
2026,expenditure,municipal,1800,53108,1800-53108,Tax Revaluation,2026,budget,5000.0
2026,expenditure,municipal,1800,53109,1800-53109,Library Building,2024,budget,25000.0
2026,expenditure,municipal,1800,53109,1800-53109,Library Building,2024,actual,25000.0
2026,expenditure,municipal,1800,53109,1800-53109,Library Building,2025,budget,25000.0
2026,expenditure,municipal,1800,53109,1800-53109,Library Building,2026,budget,30000.0
2026,expenditure,municipal,1800,53110,1800-53110,Cousins Island Dock,2024,budget,5974.0
2026,expenditure,municipal,1800,53110,1800-53110,Cousins Island Dock,2024,actual,5974.0
2026,expenditure,municipal,1800,53110,1800-53110,Cousins Island Dock,2025,budget,6213.0
2026,expenditure,municipal,1800,53110,1800-53110,Cousins Island Dock,2026,budget,6462.0
2026,expenditure,municipal,1800,53111,1800-53111,Historical Buildings,2024,budget,5000.0
2026,expenditure,municipal,1800,53111,1800-53111,Historical Buildings,2024,actual,5000.0
2026,expenditure,municipal,1800,53111,1800-53111,Historical Buildings,2025,budget,5000.0
2026,expenditure,municipal,1800,53111,1800-53111,Historical Buildings,2026,budget,5000.0
2026,expenditure,municipal,1800,53112,1800-53112,MDOT Match funds,2024,budget,100000.0
2026,expenditure,municipal,1800,53112,1800-53112,MDOT Match funds,2024,actual,100000.0
2026,expenditure,municipal,1800,53112,1800-53112,MDOT Match funds,2025,budget,100000.0
2026,expenditure,municipal,1800,53112,1800-53112,MDOT Match funds,2026,budget,0.0
2026,expenditure,municipal,1800,53113,1800-53113,Property Acquisitions,2024,budget,25000.0
2026,expenditure,municipal,1800,53113,1800-53113,Property Acquisitions,2024,actual,25000.0
2026,expenditure,municipal,1800,53113,1800-53113,Property Acquisitions,2025,budget,5000.0
2026,expenditure,municipal,1800,53113,1800-53113,Property Acquisitions,2026,budget,15000.0
2026,expenditure,municipal,1800,53114,1800-53114,Police Equipment,2024,budget,90000.0
2026,expenditure,municipal,1800,53114,1800-53114,Police Equipment,2024,actual,90000.0
2026,expenditure,municipal,1800,53114,1800-53114,Police Equipment,2025,budget,120000.0
2026,expenditure,municipal,1800,53114,1800-53114,Police Equipment,2026,budget,150000.0
2026,expenditure,municipal,1800,53115,1800-53115,Harbor and Waterfront,2024,budget,31500.0
2026,expenditure,municipal,1800,53115,1800-53115,Harbor and Waterfront,2024,actual,31500.0
2026,expenditure,municipal,1800,53115,1800-53115,Harbor and Waterfront,2025,budget,40000.0
2026,expenditure,municipal,1800,53115,1800-53115,Harbor and Waterfront,2026,budget,45000.0
2026,expenditure,municipal,1800,53116,1800-53116,Dredging,2024,budget,0.0
2026,expenditure,municipal,1800,53116,1800-53116,Dredging,2024,actual,0.0
2026,expenditure,municipal,1800,53116,1800-53116,Dredging,2025,budget,0.0
2026,expenditure,municipal,1800,53116,1800-53116,Dredging,2026,budget,0.0
2026,expenditure,municipal,1800,53117,1800-53117,Dam Inspections,2024,budget,70000.0
2026,expenditure,municipal,1800,53117,1800-53117,Dam Inspections,2024,actual,70000.0
2026,expenditure,municipal,1800,53117,1800-53117,Dam Inspections,2025,budget,70000.0
2026,expenditure,municipal,1800,53117,1800-53117,Dam Inspections,2026,budget,20000.0
2026,expenditure,municipal,1800,53122,1800-53122,Sidewalk Improvements,2024,budget,30000.0
2026,expenditure,municipal,1800,53122,1800-53122,Sidewalk Improvements,2024,actual,30000.0
2026,expenditure,municipal,1800,53122,1800-53122,Sidewalk Improvements,2025,budget,30000.0
2026,expenditure,municipal,1800,53122,1800-53122,Sidewalk Improvements,2026,budget,15000.0
2026,expenditure,municipal,1800,53129,1800-53129,Affordable housing reserve,2024,budget,10000.0
2026,expenditure,municipal,1800,53129,1800-53129,Affordable housing reserve,2024,actual,10000.0
2026,expenditure,municipal,1800,53129,1800-53129,Affordable housing reserve,2025,budget,5000.0
2026,expenditure,municipal,1800,53129,1800-53129,Affordable housing reserve,2026,budget,5000.0
2026,expenditure,municipal,1800,53127,1800-53127,Streetlight Reserve,2024,budget,5000.0
2026,expenditure,municipal,1800,53127,1800-53127,Streetlight Reserve,2024,actual,5000.0
2026,expenditure,municipal,1800,53127,1800-53127,Streetlight Reserve,2025,budget,5000.0
2026,expenditure,municipal,1800,53127,1800-53127,Streetlight Reserve,2026,budget,5000.0
2026,expenditure,municipal,1800,53124,1800-53124,Solid Waste Reserve,2024,budget,51000.0
2026,expenditure,municipal,1800,53124,1800-53124,Solid Waste Reserve,2024,actual,51000.0
2026,expenditure,municipal,1800,53124,1800-53124,Solid Waste Reserve,2025,budget,51000.0
2026,expenditure,municipal,1800,53124,1800-53124,Solid Waste Reserve,2026,budget,70000.0
2026,expenditure,municipal,1800,53125,1800-53125,Technology Reserve,2024,budget,82000.0
2026,expenditure,municipal,1800,53125,1800-53125,Technology Reserve,2024,actual,82000.0
2026,expenditure,municipal,1800,53125,1800-53125,Technology Reserve,2025,budget,82000.0
2026,expenditure,municipal,1800,53125,1800-53125,Technology Reserve,2026,budget,82000.0
2026,expenditure,municipal,1800,53123,1800-53123,STAY Program,2024,budget,125000.0
2026,expenditure,municipal,1800,53123,1800-53123,STAY Program,2024,actual,125000.0
2026,expenditure,municipal,1800,53123,1800-53123,STAY Program,2025,budget,128000.0
2026,expenditure,municipal,1800,53123,1800-53123,STAY Program,2026,budget,238000.0
2026,expenditure,municipal,1800,53130,1800-53130,Bridges,2024,budget,40000.0
2026,expenditure,municipal,1800,53130,1800-53130,Bridges,2024,actual,40000.0
2026,expenditure,municipal,1800,53130,1800-53130,Bridges,2025,budget,50000.0
2026,expenditure,municipal,1800,53130,1800-53130,Bridges,2026,budget,50000.0
2026,expenditure,municipal,1800,53126,1800-53126,Enviromental Health & Hazards,2024,budget,0.0
2026,expenditure,municipal,1800,53126,1800-53126,Enviromental Health & Hazards,2024,actual,0.0
2026,expenditure,municipal,1800,53126,1800-53126,Enviromental Health & Hazards,2025,budget,0.0
2026,expenditure,municipal,1800,53126,1800-53126,Enviromental Health & Hazards,2026,budget,0.0
2026,expenditure,county,1850,54319,1850-54319,Cumberland County tax,2024,budget,1525119.0
2026,expenditure,county,1850,54319,1850-54319,Cumberland County tax,2024,actual,1525119.0
2026,expenditure,county,1850,54319,1850-54319,Cumberland County tax,2025,budget,1593135.0
2026,expenditure,county,1850,54319,1850-54319,Cumberland County tax,2026,budget,1680359.0
2027,revenue,municipal,1000,41301,1000-41301,EXCISE TAX-M.V.,2025,budget,2450000.0
2027,revenue,municipal,1000,41301,1000-41301,EXCISE TAX-M.V.,2025,actual,2484246.0
2027,revenue,municipal,1000,41301,1000-41301,EXCISE TAX-M.V.,2026,budget,2450000.0
2027,revenue,municipal,1000,41301,1000-41301,EXCISE TAX-M.V.,2027,budget,2480000.0
2027,revenue,municipal,1000,41302,1000-41302,EXCISE TAX-BOATS,2025,budget,30000.0
2027,revenue,municipal,1000,41302,1000-41302,EXCISE TAX-BOATS,2025,actual,31825.0
2027,revenue,municipal,1000,41302,1000-41302,EXCISE TAX-BOATS,2026,budget,30000.0
2027,revenue,municipal,1000,41302,1000-41302,EXCISE TAX-BOATS,2027,budget,30000.0
2027,revenue,municipal,1000,42100,1000-42100,AGENT FEES,2025,budget,31000.0
2027,revenue,municipal,1000,42100,1000-42100,AGENT FEES,2025,actual,37348.0
2027,revenue,municipal,1000,42100,1000-42100,AGENT FEES,2026,budget,31000.0
2027,revenue,municipal,1000,42100,1000-42100,AGENT FEES,2027,budget,31000.0
2027,revenue,municipal,1000,42200,1000-42200,VITAL RECORDS FEES,2025,budget,7500.0
2027,revenue,municipal,1000,42200,1000-42200,VITAL RECORDS FEES,2025,actual,8001.0
2027,revenue,municipal,1000,42200,1000-42200,VITAL RECORDS FEES,2026,budget,7500.0
2027,revenue,municipal,1000,42200,1000-42200,VITAL RECORDS FEES,2027,budget,7500.0
2027,revenue,municipal,1000,42300,1000-42300,BUSINESS LICENSES,2025,budget,1400.0
2027,revenue,municipal,1000,42300,1000-42300,BUSINESS LICENSES,2025,actual,1320.0
2027,revenue,municipal,1000,42300,1000-42300,BUSINESS LICENSES,2026,budget,1400.0
2027,revenue,municipal,1000,42300,1000-42300,BUSINESS LICENSES,2027,budget,1400.0
2027,revenue,municipal,1000,42400,1000-42400,NOTARY FEES,2025,budget,1000.0
2027,revenue,municipal,1000,42400,1000-42400,NOTARY FEES,2025,actual,1340.0
2027,revenue,municipal,1000,42400,1000-42400,NOTARY FEES,2026,budget,1000.0
2027,revenue,municipal,1000,42400,1000-42400,NOTARY FEES,2027,budget,1000.0
2027,revenue,municipal,1000,43100,1000-43100,CODE ENFORCEMENT PERMITS/FEES,2025,budget,340000.0
2027,revenue,municipal,1000,43100,1000-43100,CODE ENFORCEMENT PERMITS/FEES,2025,actual,269362.0
2027,revenue,municipal,1000,43100,1000-43100,CODE ENFORCEMENT PERMITS/FEES,2026,budget,340000.0
2027,revenue,municipal,1000,43100,1000-43100,CODE ENFORCEMENT PERMITS/FEES,2027,budget,275000.0
2027,revenue,municipal,1000,43200,1000-43200,CONCEALED WEAPONS,2025,budget,300.0
2027,revenue,municipal,1000,43200,1000-43200,CONCEALED WEAPONS,2025,actual,162.0
2027,revenue,municipal,1000,43200,1000-43200,CONCEALED WEAPONS,2026,budget,300.0
2027,revenue,municipal,1000,43200,1000-43200,CONCEALED WEAPONS,2027,budget,300.0
2027,revenue,municipal,1000,43300,1000-43300,ALARM PERMITS,2025,budget,4600.0
2027,revenue,municipal,1000,43300,1000-43300,ALARM PERMITS,2025,actual,4150.0
2027,revenue,municipal,1000,43300,1000-43300,ALARM PERMITS,2026,budget,4600.0
2027,revenue,municipal,1000,43300,1000-43300,ALARM PERMITS,2027,budget,4600.0
2027,revenue,municipal,1000,43400,1000-43400,PARKING TICKETS,2025,budget,1500.0
2027,revenue,municipal,1000,43400,1000-43400,PARKING TICKETS,2025,actual,1480.0
2027,revenue,municipal,1000,43400,1000-43400,PARKING TICKETS,2026,budget,1500.0
2027,revenue,municipal,1000,43400,1000-43400,PARKING TICKETS,2027,budget,1500.0
2027,revenue,municipal,1000,43500,1000-43500,COURT OFFICERS,2025,budget,1200.0
2027,revenue,municipal,1000,43500,1000-43500,COURT OFFICERS,2025,actual,210.0
2027,revenue,municipal,1000,43500,1000-43500,COURT OFFICERS,2026,budget,1200.0
2027,revenue,municipal,1000,43500,1000-43500,COURT OFFICERS,2027,budget,1200.0
2027,revenue,municipal,1000,43600,1000-43600,INSURANCE REPORTS,2025,budget,900.0
2027,revenue,municipal,1000,43600,1000-43600,INSURANCE REPORTS,2025,actual,1102.0
2027,revenue,municipal,1000,43600,1000-43600,INSURANCE REPORTS,2026,budget,900.0
2027,revenue,municipal,1000,43600,1000-43600,INSURANCE REPORTS,2027,budget,900.0
2027,revenue,municipal,1000,44150,1000-44150,PARAMEDIC SUPPORT (NY),2025,budget,24400.0
2027,revenue,municipal,1000,44150,1000-44150,PARAMEDIC SUPPORT (NY),2025,actual,24400.0
2027,revenue,municipal,1000,44150,1000-44150,PARAMEDIC SUPPORT (NY),2026,budget,24400.0
2027,revenue,municipal,1000,44150,1000-44150,PARAMEDIC SUPPORT (NY),2027,budget,10500.0
2027,revenue,municipal,1000,44200,1000-44200,RESCUE BILLING,2025,budget,200000.0
2027,revenue,municipal,1000,44200,1000-44200,RESCUE BILLING,2025,actual,200000.0
2027,revenue,municipal,1000,44200,1000-44200,RESCUE BILLING,2026,budget,200000.0
2027,revenue,municipal,1000,44200,1000-44200,RESCUE BILLING,2027,budget,200000.0
2027,revenue,municipal,1000,44301,1000-44301,MOORING FEES,2025,budget,72000.0
2027,revenue,municipal,1000,44301,1000-44301,MOORING FEES,2025,actual,72860.0
2027,revenue,municipal,1000,44301,1000-44301,MOORING FEES,2026,budget,72000.0
2027,revenue,municipal,1000,44301,1000-44301,MOORING FEES,2027,budget,72000.0
2027,revenue,municipal,1000,44302,1000-44302,LAUNCH FEES,2025,budget,18000.0
2027,revenue,municipal,1000,44302,1000-44302,LAUNCH FEES,2025,actual,17444.0
2027,revenue,municipal,1000,44302,1000-44302,LAUNCH FEES,2026,budget,18000.0
2027,revenue,municipal,1000,44302,1000-44302,LAUNCH FEES,2027,budget,18000.0
2027,revenue,municipal,1000,44303,1000-44303,SEASON PASSES,2025,budget,18000.0
2027,revenue,municipal,1000,44303,1000-44303,SEASON PASSES,2025,actual,17230.0
2027,revenue,municipal,1000,44303,1000-44303,SEASON PASSES,2026,budget,19000.0
2027,revenue,municipal,1000,44303,1000-44303,SEASON PASSES,2027,budget,19000.0
2027,revenue,municipal,1000,45100,1000-45100,OTHER REVENUE,2025,budget,12000.0
2027,revenue,municipal,1000,45100,1000-45100,OTHER REVENUE,2025,actual,7361.0
2027,revenue,municipal,1000,45100,1000-45100,OTHER REVENUE,2026,budget,12000.0
2027,revenue,municipal,1000,45100,1000-45100,OTHER REVENUE,2027,budget,7500.0
2027,revenue,municipal,1000,45300,1000-45300,RECYCLING REVENUES,2025,budget,42000.0
2027,revenue,municipal,1000,45300,1000-45300,RECYCLING REVENUES,2025,actual,48458.0
2027,revenue,municipal,1000,45300,1000-45300,RECYCLING REVENUES,2026,budget,42000.0
2027,revenue,municipal,1000,45300,1000-45300,RECYCLING REVENUES,2027,budget,42000.0
2027,revenue,municipal,1000,42400,1000-42400,INTEREST EARNINGS,2025,budget,180000.0
2027,revenue,municipal,1000,42400,1000-42400,INTEREST EARNINGS,2025,actual,236339.0
2027,revenue,municipal,1000,42400,1000-42400,INTEREST EARNINGS,2026,budget,200000.0
2027,revenue,municipal,1000,42400,1000-42400,INTEREST EARNINGS,2027,budget,200000.0
2027,revenue,municipal,1000,45500,1000-45500,TAX INTEREST/LIEN FEES,2025,budget,40000.0
2027,revenue,municipal,1000,45500,1000-45500,TAX INTEREST/LIEN FEES,2025,actual,58680.0
2027,revenue,municipal,1000,45500,1000-45500,TAX INTEREST/LIEN FEES,2026,budget,40000.0
2027,revenue,municipal,1000,45500,1000-45500,TAX INTEREST/LIEN FEES,2027,budget,40000.0
2027,revenue,municipal,1000,45550,1000-45550,Sewer interest and lien fees,2025,budget,5800.0
2027,revenue,municipal,1000,45550,1000-45550,Sewer interest and lien fees,2025,actual,6686.0
2027,revenue,municipal,1000,45550,1000-45550,Sewer interest and lien fees,2026,budget,5800.0
2027,revenue,municipal,1000,45550,1000-45550,Sewer interest and lien fees,2027,budget,5800.0
2027,revenue,municipal,1000,46101,1000-46101,GENERAL ASSISTANCE net net net net,2027,budget,
2027,revenue,municipal,1000,46102,1000-46102,HOMESTEAD REIMBURSEMENTS,2025,budget,574045.0
2027,revenue,municipal,1000,46102,1000-46102,HOMESTEAD REIMBURSEMENTS,2025,actual,574055.0
2027,revenue,municipal,1000,46102,1000-46102,HOMESTEAD REIMBURSEMENTS,2026,budget,518108.0
2027,revenue,municipal,1000,46102,1000-46102,HOMESTEAD REIMBURSEMENTS,2027,budget,548207.0
2027,revenue,municipal,1000,45900,1000-45900,SEWER FEES,2025,budget,380000.0
2027,revenue,municipal,1000,45900,1000-45900,SEWER FEES,2025,actual,365461.0
2027,revenue,municipal,1000,45900,1000-45900,SEWER FEES,2026,budget,380000.0
2027,revenue,municipal,1000,45900,1000-45900,SEWER FEES,2027,budget,380000.0
2027,revenue,municipal,1000,45901,1000-45901,SEPTAGE FEE,2025,budget,0.0
2027,revenue,municipal,1000,45901,1000-45901,SEPTAGE FEE,2025,actual,0.0
2027,revenue,municipal,1000,45901,1000-45901,SEPTAGE FEE,2026,budget,19000.0
2027,revenue,municipal,1000,45901,1000-45901,SEPTAGE FEE,2027,budget,0.0
2027,revenue,municipal,1000,45800,1000-45800,TRANSFER STATION WINDOW STICKERS,2025,budget,5600.0
2027,revenue,municipal,1000,45800,1000-45800,TRANSFER STATION WINDOW STICKERS,2025,actual,8342.0
2027,revenue,municipal,1000,45800,1000-45800,TRANSFER STATION WINDOW STICKERS,2026,budget,7000.0
2027,revenue,municipal,1000,45800,1000-45800,TRANSFER STATION WINDOW STICKERS,2027,budget,8000.0
2027,revenue,municipal,1000,46103,1000-46103,VETERANS REIMBURSEMENTS,2025,budget,5400.0
2027,revenue,municipal,1000,46103,1000-46103,VETERANS REIMBURSEMENTS,2025,actual,4858.0
2027,revenue,municipal,1000,46103,1000-46103,VETERANS REIMBURSEMENTS,2026,budget,5400.0
2027,revenue,municipal,1000,46103,1000-46103,VETERANS REIMBURSEMENTS,2027,budget,5400.0
2027,revenue,municipal,1000,46104,1000-46104,STATE REVENUE SHAR.,2025,budget,1790000.0
2027,revenue,municipal,1000,46104,1000-46104,STATE REVENUE SHAR.,2025,actual,1910821.0
2027,revenue,municipal,1000,46104,1000-46104,STATE REVENUE SHAR.,2026,budget,2000000.0
2027,revenue,municipal,1000,46104,1000-46104,STATE REVENUE SHAR.,2027,budget,2300000.0
2027,revenue,municipal,1000,46105,1000-46105,SNOWMOBILE REIMBURSEMENTS,2025,budget,200.0
2027,revenue,municipal,1000,46105,1000-46105,SNOWMOBILE REIMBURSEMENTS,2025,actual,596.0
2027,revenue,municipal,1000,46105,1000-46105,SNOWMOBILE REIMBURSEMENTS,2026,budget,200.0
2027,revenue,municipal,1000,46105,1000-46105,SNOWMOBILE REIMBURSEMENTS,2027,budget,200.0
2027,revenue,municipal,1000,46106,1000-46106,BETE REIMBURSEMENT,2025,budget,190592.0
2027,revenue,municipal,1000,46106,1000-46106,BETE REIMBURSEMENT,2025,actual,190862.0
2027,revenue,municipal,1000,46106,1000-46106,BETE REIMBURSEMENT,2026,budget,170224.0
2027,revenue,municipal,1000,46106,1000-46106,BETE REIMBURSEMENT,2027,budget,170224.0
2027,revenue,municipal,1000,46109,1000-46109,SOLAR/WIND REIMBURSEMENT,2025,budget,0.0
2027,revenue,municipal,1000,46109,1000-46109,SOLAR/WIND REIMBURSEMENT,2025,actual,18552.0
2027,revenue,municipal,1000,46109,1000-46109,SOLAR/WIND REIMBURSEMENT,2026,budget,0.0
2027,revenue,municipal,1000,46109,1000-46109,SOLAR/WIND REIMBURSEMENT,2027,budget,12000.0
2027,revenue,municipal,1000,46200,1000-46200,BUDGETED USE OF SURPLUS,2025,budget,750000.0
2027,revenue,municipal,1000,46200,1000-46200,BUDGETED USE OF SURPLUS,2025,actual,750000.0
2027,revenue,municipal,1000,46200,1000-46200,BUDGETED USE OF SURPLUS,2026,budget,750000.0
2027,revenue,municipal,1000,46200,1000-46200,BUDGETED USE OF SURPLUS,2027,budget,750000.0
2027,expenditure,municipal,1100,51011,1100-51011,Salaries and Wages,2025,budget,825875.0
2027,expenditure,municipal,1100,51011,1100-51011,Salaries and Wages,2025,actual,715905.0
2027,expenditure,municipal,1100,51011,1100-51011,Salaries and Wages,2026,budget,768190.0
2027,expenditure,municipal,1100,51011,1100-51011,Salaries and Wages,2027,budget,805439.0
2027,expenditure,municipal,1100,51012,1100-51012,Part-Time Wages,2025,budget,0.0
2027,expenditure,municipal,1100,51012,1100-51012,Part-Time Wages,2025,actual,34450.0
2027,expenditure,municipal,1100,51012,1100-51012,Part-Time Wages,2026,budget,4420.0
2027,expenditure,municipal,1100,51012,1100-51012,Part-Time Wages,2027,budget,4597.0
2027,expenditure,municipal,1100,51013,1100-51013,Overtime,2025,budget,12000.0
2027,expenditure,municipal,1100,51013,1100-51013,Overtime,2025,actual,3021.0
2027,expenditure,municipal,1100,51013,1100-51013,Overtime,2026,budget,9000.0
2027,expenditure,municipal,1100,51013,1100-51013,Overtime,2027,budget,9000.0
2027,expenditure,municipal,1100,51018,1100-51018,Town Council Stipends,2025,budget,7000.0
2027,expenditure,municipal,1100,51018,1100-51018,Town Council Stipends,2025,actual,7000.0
2027,expenditure,municipal,1100,51018,1100-51018,Town Council Stipends,2026,budget,7000.0
2027,expenditure,municipal,1100,51018,1100-51018,Town Council Stipends,2027,budget,7000.0
